timestamp,DXL_PWM,DXL_Current,DXL_Velocity,θ(t),DXL_Input_Voltage,U
1.16,-0.27571999999999997,-0.22596,-0.07194247176720626,-0.5111022181540196,11.9,-3.281068
1.18,-0.33561,-0.24478999999999998,-0.1678657674568146,-0.5187816668627946,11.9,-3.9937590000000003
1.2,-0.38872,-0.23671999999999999,-0.263789063146423,-0.5310687847968347,11.9,-4.625768
1.22,-0.43731000000000003,-0.23671999999999999,-0.4076740066808355,-0.5448917924726299,11.9,-5.203989000000001
1.24,-0.48025,-0.23403,-0.551558950215248,-0.5633224693736898,11.9,-5.714975
1.26,-0.51641,-0.20982,-0.7194247176720626,-0.58482492575826,11.8,-6.093638000000001
1.28,-0.5356200000000001,-0.19906000000000001,-0.8872904851288773,-0.6078632718845853,11.9,-6.373878000000001
1.3,-0.54805,-0.17754,-1.0311754286632897,-0.6339733974944204,11.9,-6.521795000000001
1.32,-0.56952,-0.1883,-1.1510795482753002,-0.6616194128460103,11.9,-6.777288
1.34,-0.56952,-0.18023,-1.2709836678873108,-0.6969448769063757,11.9,-6.777288
1.36,-0.55596,-0.16140000000000002,-1.342926139654517,-0.7245908922579659,11.9,-6.615924000000001
1.3800000000000001,-0.5435300000000001,-0.14257,-1.366906963576919,-0.752236907609556,11.9,-6.468007000000001
1.4000000000000001,-0.51641,-0.13988,-1.366906963576919,-0.7798829229611465,11.9,-6.145279
1.42,-0.48590000000000005,-0.12912,-1.366906963576919,-0.8059930485709813,11.9,-5.782210000000001
1.44,-0.45313000000000003,-0.13181,-1.3189453157321147,-0.8305672844390614,11.9,-5.392247
1.46,-0.41019,-0.11567,-1.2709836678873108,-0.8520697408236316,11.9,-4.881261
1.48,-0.36273000000000005,-0.10222,-1.1750603721977022,-0.8720363074664468,11.9,-4.316487
