timestamp,DXL_PWM,DXL_Current,DXL_Velocity,θ(t),DXL_Input_Voltage,U
15.92,0.011300000000000001,0.0,0.023980823922402087,0.06639232474586414,11.9,0.13447
15.94,0.0067800000000000004,0.0,0.023980823922402087,0.06639232474586414,11.9,0.080682
15.96,0.00113,0.0,0.0,0.06639232474586414,11.9,0.013446999999999999
15.98,-0.00452,0.0,0.0,0.06639232474586414,11.9,-0.053787999999999996
16.0,-0.00904,0.0,0.0,0.06485643500410913,11.9,-0.10757599999999999
16.02,-0.014690000000000002,0.0,0.0,0.06485643500410913,11.9,-0.17481100000000002
16.04,-0.020340000000000004,0.0,0.0,0.06485643500410913,11.9,-0.24204600000000007
16.06,-0.024860000000000004,0.0,-0.023980823922402087,0.06332054526235413,11.9,-0.29583400000000004
16.080000000000002,-0.030510000000000002,0.0,-0.023980823922402087,0.06024876577884412,11.9,-0.36306900000000003
16.1,-0.03503,0.0,-0.047961647844804174,0.058712876037089114,11.9,-0.416857
16.12,-0.03955,0.0,-0.07194247176720626,0.057176986295334103,11.9,-0.47064500000000004
16.14,-0.04407,0.0,-0.07194247176720626,0.05410520681182433,11.9,-0.524433
16.16,-0.04859,0.0,-0.09592329568960835,0.051033427328313875,11.9,-0.578221
16.18,-0.05311,0.0,-0.11990411961201045,0.049497537586559094,11.9,-0.632009
16.2,-0.0565,0.0,-0.11990411961201045,0.04642575810304909,11.9,-0.67235
16.22,-0.05989,0.0,-0.14388494353441253,0.0418180888777843,11.9,-0.712691
16.240000000000002,-0.06328,0.0,-0.14388494353441253,0.03874630939427407,11.9,-0.753032
16.26,-0.06667,-0.00269,-0.1678657674568146,0.03413864016900884,11.9,-0.793373
16.28,-0.07006,-0.00269,-0.1678657674568146,0.03106686068549927,11.9,-0.833714
16.3,-0.07232,-0.00269,-0.1918465913792167,0.024923301718478834,11.9,-0.8606079999999999
16.32,-0.07458000000000001,-0.00269,-0.1918465913792167,0.021851522234968824,11.9,-0.8875020000000001
16.34,-0.07571,-0.00269,-0.1918465913792167,0.01724385300970403,11.9,-0.900949
