timestamp,DXL_PWM,DXL_Current,ω(t),θ(t),DXL_Input_Voltage,U
63.6,-0.029380000000000003,-0.0269,0.0,-0.1595929068023618,11.9,-0.34962200000000004
63.620000000000005,-0.025990000000000003,-0.0269,0.0,-0.15805701706060657,11.9,-0.30928100000000003
63.64,-0.01808,-0.02152,0.0,-0.15805701706060657,11.9,-0.21515199999999998
63.660000000000004,-0.00791,-0.01076,0.0,-0.15805701706060657,11.9,-0.094129
63.68,0.0033900000000000002,-0.01076,0.0,-0.1595929068023618,11.9,0.040341
63.7,0.014690000000000002,-0.00538,0.0,-0.15805701706060657,11.9,0.17481100000000002
63.72,0.02373,-0.00538,0.023980823922402087,-0.1565211273188518,11.9,0.282387
63.74,0.030510000000000002,-0.00538,0.023980823922402087,-0.15498523757709656,11.9,0.36306900000000003
63.76,0.03277,-0.00538,0.047961647844804174,-0.15191345809358656,11.9,0.389963
63.78,0.03164,-0.01076,0.07194247176720626,-0.14884167861007655,11.9,0.376516
63.800000000000004,0.027120000000000002,-0.01614,0.09592329568960835,-0.14730578886832152,11.9,0.322728
63.82,0.01921,-0.02152,0.11990411961201045,-0.14423400938481154,11.9,0.22859900000000002
63.84,0.010170000000000002,-0.02152,0.11990411961201045,-0.1411622299013015,11.9,0.12102300000000003
63.86,0.0,-0.029589999999999998,0.11990411961201045,-0.1396263401595463,11.9,0.0
63.88,-0.00791,-0.024210000000000002,0.09592329568960835,-0.13809045041779153,11.9,-0.094129
63.9,-0.014690000000000002,-0.01614,0.07194247176720626,-0.13809045041779153,11.9,-0.17481100000000002
63.92,-0.01695,-0.01614,0.047961647844804174,-0.13809045041779153,11.9,-0.201705
63.940000000000005,-0.01582,-0.01614,0.023980823922402087,-0.13809045041779153,11.9,-0.188258
63.96,-0.010170000000000002,-0.01076,0.0,-0.13809045041779153,11.9,-0.12102300000000003
63.980000000000004,-0.00226,-0.00538,0.0,-0.13809045041779153,11.9,-0.026893999999999998
64.0,0.00791,-0.00538,0.0,-0.13809045041779153,11.9,0.094129
64.02,0.01808,-0.00269,0.0,-0.13809045041779153,11.9,0.21515199999999998
64.04,0.02825,0.0,0.0,-0.1365545606760363,11.9,0.336175
64.06,0.03616,0.0,0.023980823922402087,-0.1334827811925263,11.9,0.43030399999999996
64.08,0.04068000000000001,-0.00269,0.07194247176720626,-0.13194689145077151,11.9,0.48409200000000013
64.1,0.04181,-0.00538,0.09592329568960835,-0.12887511196726148,11.9,0.497539
64.12,0.03955,-0.00807,0.11990411961201045,-0.12580333248375128,11.9,0.47064500000000004
64.14,0.03277,-0.01614,0.11990411961201045,-0.12273155300024126,11.9,0.389963
64.16,0.02373,-0.01614,0.14388494353441253,-0.11812388377497647,11.9,0.282387
64.18,0.013560000000000001,-0.02152,0.14388494353441253,-0.11658799403322125,11.9,0.161364
64.2,0.0033900000000000002,-0.024210000000000002,0.11990411961201045,-0.11505210429146646,11.9,0.040341
64.22,-0.00452,-0.02152,0.09592329568960835,-0.11351621454971124,11.9,-0.053787999999999996
64.24,-0.010170000000000002,-0.01614,0.07194247176720626,-0.11198032480795603,11.9,-0.12102300000000003
64.26,-0.012430000000000002,-0.01345,0.047961647844804174,-0.11198032480795603,11.9,-0.14791700000000002
64.28,-0.010170000000000002,-0.01076,0.023980823922402087,-0.11198032480795603,11.9,-0.12102300000000003
64.3,-0.0056500000000000005,-0.00538,0.023980823922402087,-0.11198032480795603,11.9,-0.067235
64.32000000000001,0.0033900000000000002,-0.00538,0.0,-0.11198032480795603,11.9,0.040341
64.34,0.012430000000000002,-0.00269,0.0,-0.11198032480795603,11.9,0.14791700000000002
64.36,0.022600000000000002,-0.00269,0.0,-0.11044443506620123,11.9,0.26894
64.38,0.03164,0.0,0.023980823922402087,-0.10890854532444624,11.9,0.376516
64.4,0.03842,0.0,0.023980823922402087,-0.10737265558269123,11.9,0.45719800000000005
64.42,0.04068000000000001,0.0,0.07194247176720626,-0.10583676584093624,11.9,0.48409200000000013
64.44,0.03955,-0.00269,0.07194247176720626,-0.1027649863574262,11.9,0.47064500000000004
64.46000000000001,0.03503,-0.01076,0.09592329568960835,-0.09969320687391622,11.9,0.416857
64.48,0.027120000000000002,-0.01614,0.11990411961201045,-0.09662142739040622,11.9,0.322728
64.5,0.01695,-0.01614,0.11990411961201045,-0.09354964790689621,11.9,0.201705
64.52,0.0056500000000000005,-0.024210000000000002,0.11990411961201045,-0.09201375816514143,11.9,0.067235
64.54,-0.00452,-0.02152,0.09592329568960835,-0.0904778684233862,11.9,-0.053787999999999996
64.56,-0.012430000000000002,-0.01614,0.07194247176720626,-0.0904778684233862,11.9,-0.14791700000000002
64.58,-0.01695,-0.01345,0.047961647844804174,-0.0904778684233862,11.9,-0.201705
64.6,-0.01921,-0.01614,0.023980823922402087,-0.0904778684233862,11.9,-0.22859900000000002
64.62,-0.01582,-0.01614,0.0,-0.0904778684233862,11.9,-0.188258
64.64,-0.010170000000000002,-0.01076,0.0,-0.0904778684233862,11.9,-0.12102300000000003
64.66,-0.00226,-0.00538,0.0,-0.0904778684233862,11.9,-0.026893999999999998
64.68,0.00791,-0.00538,0.0,-0.08894197868163096,11.9,0.094129
64.7,0.01695,0.0,0.0,-0.08894197868163096,11.9,0.201705
64.72,0.024860000000000004,0.0,0.0,-0.08894197868163096,11.9,0.29583400000000004
64.74,0.029380000000000003,0.0,0.023980823922402087,-0.08740608893987598,11.9,0.34962200000000004
64.76,0.030510000000000002,0.0,0.023980823922402087,-0.08587019919812118,11.9,0.36306900000000003
64.78,0.02825,-0.00807,0.047961647844804174,-0.08279841971461117,11.9,0.336175
64.8,0.021470000000000003,-0.01345,0.07194247176720626,-0.07972664023110117,11.9,0.255493
64.82000000000001,0.012430000000000002,-0.01614,0.09592329568960835,-0.07819075048934618,11.9,0.14791700000000002
64.84,0.00113,-0.02152,0.09592329568960835,-0.07665486074759116,11.9,0.013446999999999999
64.86,-0.010170000000000002,-0.01614,0.07194247176720626,-0.07665486074759116,11.9,-0.12102300000000003
64.88,-0.020340000000000004,-0.01614,0.047961647844804174,-0.07665486074759116,11.9,-0.24204600000000007
64.9,-0.02825,-0.02152,0.023980823922402087,-0.07665486074759116,11.9,-0.336175
64.92,-0.03164,-0.01614,0.0,-0.07665486074759116,11.9,-0.376516
64.94,-0.03164,-0.01614,0.0,-0.07819075048934618,11.9,-0.376516
64.96000000000001,-0.02825,-0.01614,0.0,-0.07819075048934618,11.9,-0.336175
64.98,-0.022600000000000002,-0.01614,0.0,-0.07819075048934618,11.9,-0.26894
65.0,-0.013560000000000001,-0.01076,-0.023980823922402087,-0.07819075048934618,11.9,-0.161364
65.02,-0.0033900000000000002,-0.00538,-0.023980823922402087,-0.07972664023110117,11.9,-0.040341
65.04,0.00452,-0.00538,0.0,-0.07819075048934618,11.9,0.053787999999999996
65.06,0.011300000000000001,-0.00269,0.0,-0.07819075048934618,11.9,0.13447
65.08,0.014690000000000002,-0.00269,0.0,-0.07819075048934618,11.9,0.17481100000000002
65.1,0.014690000000000002,-0.00269,0.023980823922402087,-0.07665486074759116,11.9,0.17481100000000002
65.12,0.010170000000000002,-0.00538,0.023980823922402087,-0.07665486074759116,11.9,0.12102300000000003
65.14,0.0033900000000000002,-0.01345,0.023980823922402087,-0.07511897100583595,11.9,0.040341
65.16,-0.0067800000000000004,-0.01345,0.023980823922402087,-0.07511897100583595,11.9,-0.080682
65.18,-0.01808,-0.02152,0.023980823922402087,-0.07511897100583595,11.9,-0.21515199999999998
65.2,-0.029380000000000003,-0.024210000000000002,0.023980823922402087,-0.07511897100583595,11.9,-0.34962200000000004
65.22,-0.03842,-0.0269,0.0,-0.07511897100583595,11.9,-0.45719800000000005
65.24,-0.045200000000000004,-0.029589999999999998,0.0,-0.07511897100583595,11.9,-0.53788
65.26,-0.04746,-0.029589999999999998,0.0,-0.07665486074759116,11.9,-0.564774
65.28,-0.04633,-0.0269,-0.023980823922402087,-0.07665486074759116,11.9,-0.551327
65.3,-0.04181,-0.01614,-0.047961647844804174,-0.07819075048934618,11.9,-0.497539
65.32000000000001,-0.0339,-0.00807,-0.047961647844804174,-0.07972664023110117,11.9,-0.40341
65.34,-0.024860000000000004,-0.00538,-0.047961647844804174,-0.08126252997285618,11.9,-0.29583400000000004
65.36,-0.01582,-0.00538,-0.07194247176720626,-0.08279841971461117,11.9,-0.188258
65.38,-0.0067800000000000004,-0.00538,-0.047961647844804174,-0.08279841971461117,11.9,-0.080682
65.4,-0.00113,-0.00538,-0.023980823922402087,-0.08279841971461117,11.9,-0.013446999999999999
65.42,0.00113,-0.00538,0.0,-0.08279841971461117,11.9,0.013446999999999999
65.44,0.0,-0.01076,0.0,-0.08126252997285618,11.9,0.0
65.46000000000001,-0.00452,-0.01076,0.0,-0.08126252997285618,11.9,-0.053787999999999996
65.48,-0.012430000000000002,-0.01076,0.0,-0.07972664023110117,11.9,-0.14791700000000002
65.5,-0.022600000000000002,-0.01614,0.0,-0.08126252997285618,11.9,-0.26894
65.52,-0.0339,-0.029589999999999998,0.0,-0.08126252997285618,11.9,-0.40341
65.54,-0.04407,-0.03228,0.0,-0.08279841971461117,11.9,-0.524433
65.56,-0.051980000000000005,-0.03497,0.0,-0.08279841971461117,11.9,-0.6185620000000001
65.58,-0.0565,-0.03497,-0.023980823922402087,-0.08433430945636596,11.9,-0.67235
65.6,-0.05763,-0.03497,-0.023980823922402087,-0.08587019919812118,11.9,-0.685797
65.62,-0.05537,-0.0269,-0.047961647844804174,-0.08740608893987598,11.9,-0.658903
65.64,-0.04859,-0.01614,-0.07194247176720626,-0.08894197868163096,11.9,-0.578221
65.66,-0.03955,-0.00538,-0.07194247176720626,-0.09201375816514143,11.9,-0.47064500000000004
65.68,-0.029380000000000003,-0.00538,-0.07194247176720626,-0.09354964790689621,11.9,-0.34962200000000004
65.7,-0.020340000000000004,-0.00538,-0.07194247176720626,-0.09354964790689621,11.9,-0.24204600000000007
65.72,-0.011300000000000001,-0.00807,-0.07194247176720626,-0.09354964790689621,11.9,-0.13447
65.74,-0.0067800000000000004,-0.00538,-0.047961647844804174,-0.09354964790689621,11.9,-0.080682
65.76,-0.00452,-0.00538,0.0,-0.09354964790689621,11.9,-0.053787999999999996
65.78,-0.0067800000000000004,-0.00807,0.0,-0.09354964790689621,11.9,-0.080682
65.8,-0.012430000000000002,-0.01345,0.0,-0.09354964790689621,11.9,-0.14791700000000002
65.82000000000001,-0.020340000000000004,-0.01614,0.0,-0.09354964790689621,11.9,-0.24204600000000007
65.84,-0.030510000000000002,-0.0269,0.0,-0.09354964790689621,11.9,-0.36306900000000003
65.86,-0.04068000000000001,-0.03228,0.0,-0.09201375816514143,11.9,-0.48409200000000013
65.88,-0.04972000000000001,-0.03497,0.0,-0.09354964790689621,11.9,-0.5916680000000001
65.9,-0.0565,-0.04304,0.0,-0.09508553764865098,11.9,-0.67235
65.92,-0.05876000000000001,-0.04304,-0.023980823922402087,-0.09662142739040622,11.9,-0.6992440000000001
65.94,-0.05763,-0.03228,-0.047961647844804174,-0.09815731713216098,11.9,-0.685797
65.96000000000001,-0.05311,-0.024210000000000002,-0.047961647844804174,-0.09969320687391622,11.9,-0.632009
65.98,-0.045200000000000004,-0.01614,-0.07194247176720626,-0.1027649863574262,11.9,-0.53788
66.0,-0.03503,-0.00538,-0.07194247176720626,-0.10430087609918122,11.9,-0.416857
66.02,-0.024860000000000004,-0.01076,-0.07194247176720626,-0.10430087609918122,11.9,-0.29583400000000004
66.04,-0.014690000000000002,-0.01076,-0.047961647844804174,-0.10430087609918122,11.9,-0.17481100000000002
66.06,-0.0067800000000000004,-0.00538,-0.047961647844804174,-0.10430087609918122,11.9,-0.080682
66.08,-0.0067800000000000004,-0.00538,-0.047961647844804174,-0.10430087609918122,11.9,-0.080682
66.1,0.0,-0.01076,0.0,-0.10430087609918122,11.9,0.0
66.12,-0.00226,-0.01076,0.0,-0.1027649863574262,11.9,-0.026893999999999998
66.14,-0.00904,-0.01076,0.0,-0.1027649863574262,11.9,-0.10757599999999999
66.16,-0.01695,-0.01076,0.0,-0.1027649863574262,11.9,-0.201705
66.18,-0.027120000000000002,-0.02152,0.0,-0.1027649863574262,11.9,-0.322728
66.2,-0.03616,-0.03228,0.0,-0.1027649863574262,11.9,-0.43030399999999996
66.22,-0.04407,-0.03497,0.0,-0.10430087609918122,11.9,-0.524433
66.24,-0.04859,-0.040350000000000004,0.0,-0.10430087609918122,12.0,-0.58308
66.26,-0.04972000000000001,-0.03497,-0.023980823922402087,-0.10583676584093624,11.9,-0.5916680000000001
66.28,-0.04633,-0.03228,-0.023980823922402087,-0.10737265558269123,11.9,-0.551327
66.3,-0.04068000000000001,-0.024210000000000002,-0.023980823922402087,-0.10737265558269123,11.9,-0.48409200000000013
66.32000000000001,-0.030510000000000002,-0.01076,-0.047961647844804174,-0.10890854532444624,11.9,-0.36306900000000003
66.34,-0.020340000000000004,-0.01345,-0.047961647844804174,-0.10890854532444624,11.9,-0.24204600000000007
66.36,-0.00904,-0.01076,-0.023980823922402087,-0.10890854532444624,11.9,-0.10757599999999999
66.38,0.00113,-0.00538,0.0,-0.10890854532444624,11.9,0.013446999999999999
66.4,0.00904,-0.00538,0.0,-0.10890854532444624,11.9,0.10757599999999999
66.42,0.013560000000000001,-0.00538,0.0,-0.10890854532444624,11.9,0.161364
66.44,0.013560000000000001,-0.00538,0.0,-0.10737265558269123,11.9,0.161364
66.46000000000001,0.010170000000000002,-0.00538,0.023980823922402087,-0.10583676584093624,11.9,0.12102300000000003
66.48,0.0033900000000000002,-0.01345,0.023980823922402087,-0.10583676584093624,11.9,0.040341
66.5,-0.00452,-0.01614,0.047961647844804174,-0.10430087609918122,11.9,-0.053787999999999996
66.52,-0.013560000000000001,-0.01614,0.047961647844804174,-0.1027649863574262,11.9,-0.161364
66.54,-0.022600000000000002,-0.01614,0.047961647844804174,-0.1027649863574262,11.9,-0.26894
66.56,-0.029380000000000003,-0.0269,0.023980823922402087,-0.1027649863574262,11.9,-0.34962200000000004
66.58,-0.03277,-0.0269,0.0,-0.10430087609918122,11.9,-0.389963
66.6,-0.03164,-0.0269,0.0,-0.10430087609918122,11.9,-0.376516
66.62,-0.027120000000000002,-0.029589999999999998,0.0,-0.10430087609918122,11.9,-0.322728
66.64,-0.020340000000000004,-0.02152,0.0,-0.10430087609918122,11.9,-0.24204600000000007
66.66,-0.00904,-0.01076,0.0,-0.10430087609918122,11.9,-0.10757599999999999
66.68,0.00113,-0.00538,0.0,-0.10430087609918122,11.9,0.013446999999999999
66.7,0.00452,-0.00538,0.0,-0.10430087609918122,11.9,0.053787999999999996
66.72,0.00791,-0.00538,0.0,-0.1027649863574262,11.9,0.094129
66.74,0.011300000000000001,-0.00538,0.0,-0.1027649863574262,11.9,0.13447
66.76,0.014690000000000002,-0.00538,0.023980823922402087,-0.10122909661567099,11.9,0.17481100000000002
66.78,0.01808,-0.00538,0.023980823922402087,-0.10122909661567099,11.9,0.21515199999999998
66.8,0.021470000000000003,-0.00538,0.023980823922402087,-0.09969320687391622,11.9,0.255493
66.82000000000001,0.024860000000000004,-0.00538,0.047961647844804174,-0.09815731713216098,11.9,0.29583400000000004
66.84,0.02825,-0.00538,0.047961647844804174,-0.09508553764865098,11.9,0.336175
66.86,0.03164,-0.00538,0.07194247176720626,-0.09354964790689621,11.9,0.376516
66.88,0.0339,-0.00538,0.07194247176720626,-0.0904778684233862,11.9,0.40341
66.9,0.037290000000000004,-0.00538,0.09592329568960835,-0.08894197868163096,11.9,0.44375100000000006
66.92,0.04068000000000001,-0.00538,0.09592329568960835,-0.08740608893987598,11.9,0.48409200000000013
66.94,0.04407,-0.00269,0.09592329568960835,-0.08433430945636596,11.9,0.524433
66.96000000000001,0.04633,-0.00269,0.11990411961201045,-0.07972664023110117,11.9,0.551327
66.98,0.04972000000000001,-0.00269,0.11990411961201045,-0.07819075048934618,11.9,0.5916680000000001
67.0,0.05311,-0.00269,0.14388494353441253,-0.07511897100583595,11.9,0.632009
67.02,0.05537,-0.00269,0.14388494353441253,-0.07358308126408072,11.9,0.658903
67.04,0.05876000000000001,-0.00269,0.14388494353441253,-0.06897541203881592,11.9,0.6992440000000001
67.06,0.061020000000000005,-0.00269,0.1678657674568146,-0.06436774281355091,11.9,0.7261380000000001
67.08,0.06328,-0.00269,0.1678657674568146,-0.061295963330040906,11.9,0.753032
67.1,0.06667,-0.00269,0.1678657674568146,-0.056688294104776125,11.9,0.793373
67.12,0.06892999999999999,-0.00269,0.1918465913792167,-0.05208062487951089,11.9,0.820267
67.14,0.07119,-0.00269,0.1918465913792167,-0.049008845396000665,11.9,0.847161
67.16,0.07345,-0.00269,0.1918465913792167,-0.04286528642898087,11.9,0.874055
67.18,0.07571,0.0,0.1918465913792167,-0.03825761720371586,11.9,0.900949
67.2,0.07797000000000001,0.0,0.21582741530161878,-0.033649947978450626,11.9,0.9278430000000002
67.22,0.08023,0.0,0.21582741530161878,-0.029042278753185845,11.9,0.954737
67.24,0.08136000000000002,0.0,0.21582741530161878,-0.024434609527920613,11.9,0.9681840000000003
67.26,0.08362,0.0,0.2398082392240209,-0.0198269403026556,11.9,0.995078
67.28,0.08474999999999999,0.0,0.2398082392240209,-0.013683381335635585,11.9,1.008525
67.3,0.08701,0.0,0.2398082392240209,-0.009075712110370355,11.9,1.035419
67.32000000000001,0.08814,0.0,0.2398082392240209,-0.004468042885105569,11.9,1.048866
67.34,0.08927,0.0,0.2398082392240209,0.0016755160819146664,11.9,1.062313
67.36,0.09040000000000001,0.0,0.2398082392240209,0.006283185307179456,11.9,1.07576
67.38,0.09153,0.0,0.2398082392240209,0.010890854532444245,11.9,1.089207
67.4,0.09266,0.0,0.2398082392240209,0.015498523757709699,11.9,1.102654
67.42,0.09379,0.0,0.21582741530161878,0.020106192982974492,11.9,1.116101
67.44,0.09492,0.0,0.21582741530161878,0.024713862208239717,11.9,1.129548
67.46000000000001,0.09492,0.00269,0.1918465913792167,0.02778564169174972,11.9,1.129548
67.48,0.09605000000000001,0.00538,0.1918465913792167,0.032393310917014514,11.9,1.1429950000000002
67.5,0.09605000000000001,0.00538,0.1918465913792167,0.03700098014227974,11.9,1.1429950000000002
67.52,0.09605000000000001,0.00538,0.21582741530161878,0.04314453910929953,11.9,1.1429950000000002
67.54,0.09718,0.00807,0.21582741530161878,0.04775220833456477,11.9,1.156442
67.56,0.09718,0.00807,0.2398082392240209,0.05389576730158478,11.9,1.156442
67.58,0.09718,0.00807,0.2398082392240209,0.05850343652684978,11.9,1.156442
67.6,0.09605000000000001,0.00807,0.263789063146423,0.06464699549386982,11.9,1.1429950000000002
67.62,0.09605000000000001,0.00807,0.263789063146423,0.07079055446088983,11.9,1.1429950000000002
67.64,0.09605000000000001,0.00807,0.263789063146423,0.07539822368615504,11.9,1.1429950000000002
67.66,0.09492,0.00807,0.263789063146423,0.08000589291142006,11.9,1.129548
67.68,0.09492,0.01076,0.263789063146423,0.08614945187844007,11.9,1.129548
67.7,0.09379,0.01076,0.2398082392240209,0.0892212313619501,11.9,1.116101
67.72,0.09266,0.01345,0.2398082392240209,0.09536479032897008,11.9,1.102654
67.74,0.09266,0.01345,0.2398082392240209,0.09997245955423488,11.9,1.102654
67.76,0.09153,0.01345,0.2398082392240209,0.10458012877950033,11.9,1.089207
67.78,0.09040000000000001,0.01345,0.2398082392240209,0.1091877980047651,11.9,1.07576
67.8,0.08814,0.01345,0.21582741530161878,0.11379546723003037,11.9,1.048866
67.82000000000001,0.08701,0.01614,0.21582741530161878,0.11686724671354036,11.9,1.035419
67.84,0.08588000000000001,0.01614,0.1918465913792167,0.12147491593880513,11.9,1.021972
67.86,0.08474999999999999,0.02152,0.1918465913792167,0.12454669542231514,11.9,1.008525
67.88,0.08249000000000001,0.02152,0.1918465913792167,0.1291543646475806,11.9,0.9816310000000001
67.9,0.08136000000000002,0.02152,0.1918465913792167,0.13222614413109018,11.9,0.9681840000000003
67.92,0.0791,0.02152,0.1678657674568146,0.1352979236146002,11.9,0.9412900000000001
67.94,0.07684,0.024210000000000002,0.1678657674568146,0.1399055928398654,11.9,0.9143960000000001
67.96000000000001,0.07458000000000001,0.024210000000000002,0.1678657674568146,0.14297737232337543,11.9,0.8875020000000001
67.98,0.07345,0.024210000000000002,0.14388494353441253,0.1445132620651304,11.9,0.874055
68.0,0.07119,0.024210000000000002,0.14388494353441253,0.14758504154864044,11.9,0.847161
68.02,0.06892999999999999,0.024210000000000002,0.11990411961201045,0.15065682103215042,11.9,0.820267
68.04,0.06667,0.024210000000000002,0.11990411961201045,0.15372860051566045,11.9,0.793373
68.06,0.06441,0.024210000000000002,0.11990411961201045,0.15526449025741568,11.9,0.7664789999999999
68.08,0.061020000000000005,0.024210000000000002,0.11990411961201045,0.15680037999917043,11.9,0.7261380000000001
68.1,0.05876000000000001,0.024210000000000002,0.09592329568960835,0.15833626974092543,11.9,0.6992440000000001
68.12,0.0565,0.0269,0.09592329568960835,0.15987215948268044,11.9,0.67235
68.14,0.054240000000000003,0.029589999999999998,0.07194247176720626,0.16140804922443547,11.9,0.645456
68.16,0.05085,0.029589999999999998,0.07194247176720626,0.16294393896619044,11.9,0.605115
68.18,0.04859,0.029589999999999998,0.07194247176720626,0.16447982870794545,11.9,0.578221
68.2,0.04633,0.029589999999999998,0.047961647844804174,0.16447982870794545,11.9,0.551327
68.22,0.042940000000000006,0.029589999999999998,0.023980823922402087,0.16447982870794545,11.9,0.510986
68.24,0.04068000000000001,0.029589999999999998,0.023980823922402087,0.1660157184497007,11.9,0.48409200000000013
68.26,0.037290000000000004,0.029589999999999998,0.023980823922402087,0.1660157184497007,11.9,0.44375100000000006
68.28,0.03503,0.029589999999999998,0.023980823922402087,0.1660157184497007,11.9,0.416857
68.3,0.03164,0.029589999999999998,0.0,0.1660157184497007,11.9,0.376516
68.32000000000001,0.029380000000000003,0.0269,0.0,0.1660157184497007,11.9,0.34962200000000004
68.34,0.025990000000000003,0.024210000000000002,0.0,0.1660157184497007,11.9,0.30928100000000003
68.36,0.02373,0.01614,0.0,0.1660157184497007,11.9,0.282387
68.38,0.020340000000000004,0.01614,0.0,0.1660157184497007,11.9,0.24204600000000007
68.4,0.01808,0.01345,0.0,0.1660157184497007,11.9,0.21515199999999998
68.42,0.014690000000000002,0.00807,0.0,0.1660157184497007,11.9,0.17481100000000002
68.44,0.012430000000000002,0.00807,0.0,0.1660157184497007,11.9,0.14791700000000002
68.46000000000001,0.00904,0.00269,0.0,0.1660157184497007,11.9,0.10757599999999999
68.48,0.0067800000000000004,0.0,0.0,0.16447982870794545,11.9,0.080682
68.5,0.0033900000000000002,0.0,0.0,0.16447982870794545,11.9,0.040341
68.52,0.00113,0.0,0.0,0.16447982870794545,11.9,0.013446999999999999
68.54,-0.00113,0.0,0.0,0.16447982870794545,11.9,-0.013446999999999999
68.56,-0.00452,0.0,0.0,0.16294393896619044,11.9,-0.053787999999999996
68.58,-0.0067800000000000004,0.0,0.0,0.16294393896619044,11.9,-0.080682
68.60000000000001,-0.00904,0.0,-0.023980823922402087,0.16140804922443547,11.9,-0.10757599999999999
68.62,-0.011300000000000001,0.00538,-0.023980823922402087,0.15987215948268044,11.9,-0.13447
68.64,-0.013560000000000001,0.00538,-0.023980823922402087,0.15987215948268044,11.9,-0.161364
68.66,-0.01695,0.00538,-0.047961647844804174,0.15833626974092543,11.9,-0.201705
68.68,-0.01921,0.00538,-0.047961647844804174,0.15526449025741568,11.9,-0.22859900000000002
68.7,-0.020340000000000004,0.00538,-0.07194247176720626,0.15372860051566045,11.9,-0.24204600000000007
68.72,-0.022600000000000002,0.00538,-0.07194247176720626,0.15219271077390523,11.9,-0.26894
68.74,-0.024860000000000004,0.00807,-0.07194247176720626,0.15065682103215042,11.9,-0.29583400000000004
68.76,-0.027120000000000002,0.00807,-0.07194247176720626,0.14758504154864044,11.9,-0.322728
68.78,-0.029380000000000003,0.00807,-0.09592329568960835,0.14604915180688519,11.9,-0.34962200000000004
68.8,-0.030510000000000002,0.00807,-0.09592329568960835,0.14297737232337543,11.9,-0.36306900000000003
68.82000000000001,-0.03277,0.00807,-0.09592329568960835,0.1399055928398654,11.9,-0.389963
68.84,-0.0339,0.00807,-0.11990411961201045,0.1383697030981102,11.9,-0.40341
68.86,-0.03503,0.00807,-0.11990411961201045,0.1352979236146002,11.9,-0.416857
68.88,-0.037290000000000004,0.00807,-0.11990411961201045,0.13222614413109018,11.9,-0.44375100000000006
68.9,-0.03842,0.00538,-0.11990411961201045,0.1291543646475806,11.9,-0.45719800000000005
68.92,-0.03955,0.00538,-0.11990411961201045,0.12608258516407017,11.9,-0.47064500000000004
68.94,-0.04068000000000001,0.00538,-0.14388494353441253,0.12301080568056015,11.9,-0.48409200000000013
68.96000000000001,-0.04181,0.00269,-0.14388494353441253,0.11993902619705017,11.9,-0.497539
68.98,-0.042940000000000006,0.00269,-0.14388494353441253,0.11686724671354036,11.9,-0.510986
69.0,-0.042940000000000006,0.00269,-0.14388494353441253,0.11379546723003037,11.9,-0.510986
69.02,-0.04407,0.00269,-0.14388494353441253,0.11072368774651989,11.9,-0.524433
69.04,-0.045200000000000004,0.00269,-0.14388494353441253,0.10765190826301031,11.9,-0.53788
69.06,-0.045200000000000004,0.00269,-0.14388494353441253,0.10458012877950033,11.9,-0.53788
69.08,-0.045200000000000004,0.00269,-0.14388494353441253,0.09997245955423488,11.9,-0.53788
69.10000000000001,-0.045200000000000004,0.00269,-0.14388494353441253,0.09536479032897008,11.9,-0.53788
69.12,-0.04633,0.00269,-0.14388494353441253,0.09229301084546009,11.9,-0.551327
69.14,-0.04633,0.00269,-0.1678657674568146,0.0892212313619501,11.9,-0.551327
69.16,-0.045200000000000004,0.0,-0.1678657674568146,0.08614945187844007,11.9,-0.53788
69.18,-0.045200000000000004,0.0,-0.1678657674568146,0.08307767239493008,11.9,-0.53788
69.2,-0.045200000000000004,0.0,-0.1678657674568146,0.08000589291142006,11.9,-0.53788
69.22,-0.04407,0.0,-0.1678657674568146,0.07693411342791007,11.9,-0.524433
69.24,-0.04407,0.0,-0.14388494353441253,0.0738623339443998,11.9,-0.524433
69.26,-0.042940000000000006,0.0,-0.14388494353441253,0.07079055446088983,11.9,-0.510986
69.28,-0.042940000000000006,0.0,-0.14388494353441253,0.06771877497737981,11.9,-0.510986
69.3,-0.04181,0.0,-0.14388494353441253,0.06464699549386982,11.9,-0.497539
69.32000000000001,-0.04068000000000001,0.0,-0.14388494353441253,0.061575216010359785,11.9,-0.48409200000000013
69.34,-0.03955,0.0,-0.14388494353441253,0.05850343652684978,11.9,-0.47064500000000004
69.36,-0.03842,0.0,-0.14388494353441253,0.05543165704333977,11.9,-0.45719800000000005
69.38,-0.03616,0.0,-0.14388494353441253,0.05235987755983,11.9,-0.43030399999999996
69.4,-0.03503,0.0,-0.11990411961201045,0.050823987818074776,11.9,-0.416857
69.42,-0.0339,0.0,-0.11990411961201045,0.04775220833456477,12.0,-0.4068
69.44,-0.03164,0.0,-0.11990411961201045,0.04468042885105476,12.0,-0.37968
69.46000000000001,-0.030510000000000002,0.0,-0.11990411961201045,0.04314453910929953,12.0,-0.36612
69.48,-0.02825,0.0,-0.09592329568960835,0.041608649367544756,12.0,-0.339
69.5,-0.025990000000000003,0.0,-0.09592329568960835,0.03853686988403474,12.0,-0.31188000000000005
69.52,-0.02373,0.0,-0.09592329568960835,0.03700098014227974,12.0,-0.28476
69.54,-0.021470000000000003,0.0,-0.09592329568960835,0.03392920065876973,12.0,-0.25764000000000004
69.56,-0.01921,0.0,-0.07194247176720626,0.03392920065876973,12.0,-0.23052
69.58,-0.01695,0.0,-0.07194247176720626,0.032393310917014514,12.0,-0.2034
