time,acc_sim,pos_sim,vel_sim,input_V,input_tau,tau_grav,tau_f
5.179917219522566,-6.377365811142144,-0.14712867069440788,-0.44450902530866204,-2.525921016747903,-0.9965875480363293,-0.8893587881087496,-0.1183888367773594
5.189917219522566,-6.043743542761679,-0.151886019482391,-0.5064074750302673,-2.7680783316558975,-1.09212931798998,-0.9814581049529739,-0.1121955034409558
5.199917219522566,-5.8850968159109955,-0.1572491622794909,-0.5659585837939916,-3.010124331655887,-1.1876271692896059,-1.0730781535180878,-0.10925040008533943
5.209917219522565,-5.706965377660178,-0.16319951199029095,-0.6238158505581283,-3.2455024891098896,-1.2804942618245918,-1.161646725721226,-0.1059435843259004
5.219917219522565,-5.615945855724267,-0.16972126510197222,-0.6803840228611309,-3.4808249891098897,-1.3733393950325656,-1.2497853970669015,-0.10425390622915437
5.229917219522565,-4.894843764297346,-0.17679155151653228,-0.7324757617230928,-3.6694725912879034,-1.4477692168880298,-1.3191188478039766,-0.09086743282776971
5.239917219522565,-4.571950209401809,-0.18435458076172556,-0.7795963160872758,-3.857730591287895,-1.5220453234544054,-1.3879505321708554,-0.08487326634915854
5.2499172195225645,-3.659679068049493,-0.19236092145098452,-0.8201577373251336,-3.9926458509199256,-1.5752753599036367,-1.4354253826725623,-0.06793794815531135
5.259917219522564,-3.258300069878872,-0.20073739944091262,-0.8544745088388418,-4.127115850919926,-1.6283297217367647,-1.4824680951693479,-0.06048678507207411
5.269917219522564,-1.1711205994485,-0.20940330298433418,-0.8752412011102676,-4.128229000000001,-1.6287689082770227,-1.4766986928215033,-0.02174057590556827
5.279917219522564,-0.27025399006531137,-0.21819601607093464,-0.8818130281394312,-4.128229000000001,-1.6287689082770227,-1.470410926957548,-0.005016970402163923
5.289917219522564,0.39930214245094003,-0.22701415947736156,-0.8807069893822066,-4.1082254723620135,-1.6208766319830927,-1.4562249957949092,0.007412608523237274
5.2999172195225634,0.6841175799321129,-0.23579547828304528,-0.875086267577318,-4.088054972362014,-1.6129184777081236,-1.4420121913858495,0.012699896306026692
5.309917219522563,-0.15125012590724937,-0.24452880133684865,-0.8729667951453015,-4.134562897821968,-1.631267911079586,-1.4541542304954023,-0.0028077935308812862
