t,DXL_PWM,DXL_Current,DXL_Velocity,DXL_Position,DXL_Input_Voltage,U
63.72,0.07458000000000001,0.07263,0.0,0.3359409744238684,11.9,0.8875020000000001
63.74,0.054240000000000003,0.07263,0.0,0.3359409744238684,11.9,0.645456
63.76,0.054240000000000003,0.07263,0.0,0.3359409744238684,11.9,0.645456
63.78,0.07797000000000001,0.07263,0.0,0.3359409744238684,11.9,0.9278430000000002
63.800000000000004,0.07458000000000001,0.07263,0.0,0.3359409744238684,11.9,0.8875020000000001
63.82,0.07571,0.07801000000000001,0.0,0.3359409744238684,11.9,0.900949
63.84,0.06328,0.07263,0.0,0.3359409744238684,11.9,0.753032
63.86,0.07684,0.07801000000000001,0.0,0.3359409744238684,11.9,0.9143960000000001
63.88,0.08588000000000001,0.07801000000000001,0.0,0.3359409744238684,11.9,1.021972
63.9,0.07232,0.07801000000000001,0.0,0.3359409744238684,11.9,0.8606079999999999
63.92,0.07571,0.08070000000000001,0.0,0.3359409744238684,11.9,0.900949
63.940000000000005,0.06554,0.07801000000000001,0.0,0.3359409744238684,11.9,0.779926
63.96,0.08474999999999999,0.08070000000000001,0.0,0.3359409744238684,11.9,1.008525
63.980000000000004,0.08249000000000001,0.08070000000000001,0.0,0.3359409744238684,11.9,0.9816310000000001
64.0,0.07458000000000001,0.08339,0.0,0.3359409744238684,11.9,0.8875020000000001
64.02,0.0678,0.08070000000000001,0.0,0.3359409744238684,11.9,0.80682
64.04,0.06215,0.07801000000000001,0.0,0.3359409744238684,11.9,0.7395849999999999
64.06,0.06441,0.08339,0.0,0.3359409744238684,11.9,0.7664789999999999
64.08,0.08249000000000001,0.08608,0.0,0.3359409744238684,11.9,0.9816310000000001
64.1,0.08701,0.08877,0.0,0.3359409744238684,11.9,1.035419
64.12,0.08136000000000002,0.08877,0.0,0.3359409744238684,11.9,0.9681840000000003
64.14,0.07006,0.08608,0.0,0.3359409744238684,11.9,0.833714
64.16,0.07345,0.08877,0.0,0.3359409744238684,11.9,0.874055
64.18,0.08701,0.08608,0.0,0.3359409744238684,11.9,1.035419
64.2,0.09718,0.08877,0.0,0.3374768641656236,11.9,1.156442
64.22,0.113,0.09146,0.023980823922402087,0.3405486436491336,11.9,1.3447
64.24,0.1243,0.09146,0.047961647844804174,0.3420845333908886,11.9,1.4791699999999999
64.26,0.1243,0.09146,0.07194247176720626,0.34515631287439863,11.9,1.4791699999999999
64.28,0.15707000000000002,0.09953000000000001,0.09592329568960835,0.34822809235790864,11.9,1.8691330000000002
64.3,0.16837,0.09146,0.14388494353441253,0.35283576158317387,11.9,2.003603
64.32000000000001,0.16949999999999998,0.10222,0.1678657674568146,0.35744343080843866,11.9,2.01705
64.34,0.17967,0.09953000000000001,0.1918465913792167,0.36358698977545867,11.9,2.138073
64.36,0.22487000000000001,0.09953000000000001,0.2398082392240209,0.3712664384842337,11.9,2.6759530000000002
64.38,0.21922,0.09953000000000001,0.28776988706882506,0.3789458871930089,11.9,2.608718
64.4,0.23052,0.09953000000000001,0.3597123588360313,0.3881612256435387,11.9,2.743188
64.42,0.26329,0.10491,0.3836931827584334,0.3973765640940692,11.9,3.1331510000000002
64.44,0.28024,0.11028999999999999,0.43165483060323756,0.4081277922863542,11.9,3.334856
64.46000000000001,0.29832000000000003,0.11028999999999999,0.4796164784480418,0.41887902047863923,11.9,3.5500080000000005
64.48,0.28024,0.11298,0.527578126292846,0.43116613841267926,11.9,3.334856
