time,position,U
70.36,-0.5340707511102649,-1.8960270000000001
70.38,-0.5340707511102649,-1.8960270000000001
70.4,-0.5340707511102649,-1.8960270000000001
70.42,-0.5340707511102649,-1.8960270000000001
70.44,-0.5340707511102649,-1.8960270000000001
70.46000000000001,-0.5340707511102649,-1.8960270000000001
70.48,-0.5340707511102649,-1.8960270000000001
70.5,-0.5340707511102649,-1.8960270000000001
70.52,-0.5325348613685099,-1.8960270000000001
70.54,-0.5340707511102649,-1.8960270000000001
70.56,-0.5340707511102649,-1.8960270000000001
70.58,-0.5340707511102649,-1.8960270000000001
70.60000000000001,-0.5340707511102649,-1.8960270000000001
70.62,-0.5340707511102649,-1.909474
70.64,-0.5340707511102649,-1.909474
70.66,-0.5325348613685099,-1.909474
70.68,-0.5340707511102649,-1.909474
70.7,-0.5340707511102649,-1.909474
70.72,-0.5325348613685099,-1.909474
70.74,-0.5325348613685099,-1.909474
70.76,-0.5340707511102649,-1.909474
70.78,-0.5325348613685099,-1.909474
70.8,-0.5340707511102649,-1.909474
70.82000000000001,-0.5340707511102649,-1.909474
70.84,-0.5340707511102649,-1.909474
70.86,-0.5340707511102649,-1.909474
70.88,-0.5340707511102649,-1.909474
70.9,-0.5340707511102649,-1.909474
70.92,-0.5340707511102649,-1.909474
70.94,-0.5340707511102649,-1.909474
70.96000000000001,-0.5340707511102649,-1.909474
70.98,-0.5340707511102649,-1.909474
71.0,-0.5325348613685099,-1.909474
71.02,-0.5340707511102649,-1.9229209999999999
71.04,-0.5325348613685099,-1.9229209999999999
71.06,-0.5340707511102649,-1.9229209999999999
71.08,-0.5340707511102649,-1.9229209999999999
71.10000000000001,-0.5340707511102649,-1.9229209999999999
71.12,-0.5340707511102649,-1.9229209999999999
71.14,-0.5340707511102649,-1.9229209999999999
71.16,-0.5340707511102649,-1.9229209999999999
71.18,-0.5340707511102649,-1.9229209999999999
71.2,-0.5340707511102649,-1.9229209999999999
71.22,-0.5340707511102649,-1.9229209999999999
71.24,-0.5340707511102649,-1.9229209999999999
71.26,-0.5340707511102649,-1.9229209999999999
71.28,-0.5340707511102649,-1.9229209999999999
71.3,-0.5340707511102649,-1.9229209999999999
71.32000000000001,-0.5340707511102649,-1.9229209999999999
71.34,-0.5340707511102649,-1.9229209999999999
71.36,-0.5340707511102649,-1.9229209999999999
71.38,-0.5340707511102649,-1.9229209999999999
71.4,-0.5340707511102649,-1.9229209999999999
71.42,-0.5340707511102649,-1.9229209999999999
71.44,-0.5340707511102649,-1.9229209999999999
71.46000000000001,-0.5340707511102649,-1.9363680000000005
71.48,-0.5340707511102649,-1.9363680000000005
71.5,-0.5340707511102649,-1.9363680000000005
71.52,-0.5340707511102649,-1.9363680000000005
71.54,-0.5340707511102649,-1.9363680000000005
71.56,-0.5340707511102649,-1.9363680000000005
71.58,-0.5340707511102649,-1.9363680000000005
71.60000000000001,-0.5340707511102649,-1.9363680000000005
71.62,-0.5340707511102649,-1.9363680000000005
71.64,-0.5340707511102649,-1.9363680000000005
71.66,-0.5340707511102649,-1.9363680000000005
71.68,-0.5340707511102649,-1.9363680000000005
71.7,-0.5340707511102649,-1.9363680000000005
71.72,-0.5340707511102649,-1.9363680000000005
71.74,-0.5340707511102649,-1.9363680000000005
71.76,-0.5340707511102649,-1.9363680000000005
71.78,-0.5340707511102649,-1.9363680000000005
71.8,-0.5340707511102649,-1.9363680000000005
71.82000000000001,-0.5340707511102649,-1.9363680000000005
71.84,-0.5340707511102649,-1.9363680000000005
71.86,-0.5340707511102649,-1.9363680000000005
71.88,-0.5340707511102649,-1.9363680000000005
71.9,-0.5340707511102649,-1.9363680000000005
71.92,-0.5340707511102649,-1.9363680000000005
71.94,-0.5325348613685099,-1.9363680000000005
71.96000000000001,-0.5340707511102649,-1.9498150000000003
71.98,-0.5340707511102649,-1.9498150000000003
72.0,-0.5340707511102649,-1.9498150000000003
72.02,-0.5340707511102649,-1.9498150000000003
72.04,-0.5325348613685099,-1.9498150000000003
72.06,-0.5325348613685099,-1.9498150000000003
72.08,-0.5340707511102649,-1.9498150000000003
72.10000000000001,-0.5340707511102649,-1.9498150000000003
72.12,-0.5340707511102649,-1.9498150000000003
72.14,-0.5340707511102649,-1.9498150000000003
72.16,-0.5325348613685099,-1.9498150000000003
72.18,-0.5340707511102649,-1.9498150000000003
72.2,-0.5340707511102649,-1.9498150000000003
72.22,-0.5340707511102649,-1.9498150000000003
72.24,-0.5340707511102649,-1.9498150000000003
72.26,-0.5340707511102649,-1.9498150000000003
72.28,-0.5340707511102649,-1.9498150000000003
72.3,-0.5340707511102649,-1.9498150000000003
72.32000000000001,-0.5340707511102649,-1.9498150000000003
72.34,-0.5340707511102649,-1.9498150000000003
72.36,-0.5340707511102649,-1.9498150000000003
72.38,-0.5340707511102649,-1.9498150000000003
72.4,-0.5340707511102649,-1.9498150000000003
72.42,-0.5340707511102649,-1.9498150000000003
72.44,-0.5340707511102649,-1.9498150000000003
72.46000000000001,-0.5340707511102649,-1.9498150000000003
72.48,-0.5340707511102649,-1.9498150000000003
72.5,-0.5340707511102649,-1.9498150000000003
72.52,-0.5340707511102649,-1.9498150000000003
72.54,-0.5340707511102649,-1.9498150000000003
72.56,-0.5340707511102649,-1.9632620000000003
72.58,-0.5340707511102649,-1.9632620000000003
72.60000000000001,-0.5340707511102649,-1.9632620000000003
72.62,-0.5340707511102649,-1.9632620000000003
72.64,-0.5340707511102649,-1.9632620000000003
72.66,-0.5340707511102649,-1.9632620000000003
72.68,-0.5340707511102649,-1.9632620000000003
72.7,-0.5340707511102649,-1.9632620000000003
72.72,-0.5340707511102649,-1.9632620000000003
72.74,-0.5340707511102649,-1.9632620000000003
72.76,-0.5340707511102649,-1.9632620000000003
72.78,-0.5340707511102649,-1.9632620000000003
72.8,-0.5340707511102649,-1.9632620000000003
72.82000000000001,-0.5340707511102649,-1.9632620000000003
72.84,-0.5340707511102649,-1.9632620000000003
72.86,-0.5340707511102649,-1.9632620000000003
72.88,-0.5340707511102649,-1.9632620000000003
72.9,-0.5340707511102649,-1.9632620000000003
72.92,-0.5340707511102649,-1.9632620000000003
72.94,-0.5340707511102649,-1.9632620000000003
72.96000000000001,-0.5340707511102649,-1.9632620000000003
72.98,-0.5325348613685099,-1.9632620000000003
73.0,-0.5340707511102649,-1.9632620000000003
73.02,-0.5340707511102649,-1.9632620000000003
73.04,-0.5340707511102649,-1.9632620000000003
73.06,-0.5340707511102649,-1.9632620000000003
73.08,-0.5340707511102649,-1.9632620000000003
73.10000000000001,-0.5340707511102649,-1.9632620000000003
73.12,-0.5340707511102649,-1.9632620000000003
73.14,-0.5340707511102649,-1.9632620000000003
73.16,-0.5340707511102649,-1.9632620000000003
73.18,-0.5340707511102649,-1.9632620000000003
73.2,-0.5340707511102649,-1.9632620000000003
73.22,-0.5340707511102649,-1.9632620000000003
73.24,-0.5340707511102649,-1.9632620000000003
73.26,-0.5340707511102649,-1.9632620000000003
73.28,-0.5340707511102649,-1.9632620000000003
73.3,-0.5340707511102649,-1.9632620000000003
73.32000000000001,-0.5340707511102649,-1.9632620000000003
73.34,-0.5340707511102649,-1.976709
73.36,-0.5340707511102649,-1.976709
73.38,-0.5340707511102649,-1.976709
73.4,-0.5340707511102649,-1.976709
73.42,-0.5340707511102649,-1.976709
73.44,-0.5340707511102649,-1.976709
73.46000000000001,-0.5340707511102649,-1.976709
73.48,-0.5340707511102649,-1.976709
73.5,-0.5340707511102649,-1.976709
73.52,-0.5340707511102649,-1.976709
73.54,-0.5340707511102649,-1.976709
73.56,-0.5340707511102649,-1.976709
73.58,-0.5340707511102649,-1.976709
73.60000000000001,-0.5340707511102649,-1.976709
73.62,-0.5340707511102649,-1.976709
73.64,-0.5340707511102649,-1.9933200000000002
73.66,-0.5340707511102649,-1.976709
73.68,-0.5340707511102649,-1.976709
73.7,-0.5340707511102649,-1.976709
73.72,-0.5340707511102649,-1.976709
73.74,-0.5340707511102649,-1.976709
73.76,-0.5340707511102649,-1.976709
73.78,-0.5340707511102649,-1.976709
73.8,-0.5340707511102649,-1.976709
73.82000000000001,-0.5340707511102649,-1.976709
73.84,-0.5340707511102649,-1.976709
73.86,-0.5340707511102649,-1.976709
73.88,-0.5340707511102649,-1.976709
73.9,-0.5340707511102649,-1.976709
73.92,-0.5340707511102649,-1.976709
73.94,-0.5340707511102649,-1.976709
73.96000000000001,-0.5340707511102649,-1.976709
73.98,-0.5340707511102649,-1.976709
74.0,-0.5340707511102649,-1.976709
74.02,-0.5325348613685099,-1.976709
74.04,-0.5340707511102649,-1.976709
74.06,-0.5325348613685099,-1.976709
74.08,-0.5340707511102649,-1.976709
74.10000000000001,-0.5340707511102649,-1.976709
74.12,-0.5340707511102649,-1.976709
74.14,-0.5340707511102649,-1.976709
74.16,-0.5340707511102649,-1.976709
74.18,-0.5340707511102649,-1.976709
74.2,-0.5340707511102649,-1.976709
74.22,-0.5340707511102649,-1.976709
74.24,-0.5340707511102649,-1.976709
74.26,-0.5340707511102649,-1.976709
74.28,-0.5340707511102649,-1.976709
74.3,-0.5340707511102649,-1.976709
74.32000000000001,-0.5340707511102649,-1.976709
74.34,-0.5340707511102649,-1.976709
74.36,-0.5325348613685099,-1.976709
74.38,-0.5340707511102649,-1.976709
74.4,-0.5340707511102649,-1.976709
74.42,-0.5340707511102649,-1.976709
74.44,-0.5340707511102649,-1.976709
74.46000000000001,-0.5325348613685099,-1.976709
74.48,-0.5340707511102649,-1.976709
74.5,-0.5340707511102649,-1.976709
74.52,-0.5340707511102649,-1.976709
74.54,-0.5340707511102649,-1.976709
74.56,-0.5340707511102649,-1.976709
74.58,-0.5340707511102649,-1.976709
74.60000000000001,-0.5340707511102649,-1.976709
74.62,-0.5340707511102649,-1.976709
74.64,-0.5340707511102649,-1.976709
74.66,-0.5340707511102649,-1.976709
74.68,-0.5340707511102649,-1.976709
74.7,-0.5340707511102649,-1.976709
74.72,-0.5340707511102649,-1.976709
74.74,-0.5340707511102649,-1.976709
74.76,-0.5340707511102649,-1.976709
74.78,-0.5340707511102649,-1.976709
74.8,-0.5340707511102649,-1.976709
74.82000000000001,-0.5340707511102649,-1.976709
74.84,-0.5340707511102649,-1.976709
74.86,-0.5340707511102649,-1.976709
74.88,-0.5340707511102649,-1.976709
74.9,-0.5340707511102649,-1.976709
74.92,-0.5340707511102649,-1.976709
74.94,-0.5340707511102649,-1.976709
74.96000000000001,-0.5340707511102649,-1.976709
74.98,-0.5340707511102649,-1.976709
75.0,-0.5340707511102649,-1.976709
75.02,-0.5340707511102649,-1.976709
75.04,-0.5340707511102649,-1.976709
75.06,-0.5340707511102649,-1.976709
75.08,-0.5340707511102649,-1.976709
75.10000000000001,-0.5340707511102649,-1.976709
75.12,-0.5340707511102649,-1.976709
75.14,-0.5340707511102649,-1.976709
75.16,-0.5340707511102649,-1.976709
75.18,-0.5340707511102649,-1.976709
75.2,-0.5340707511102649,-1.976709
75.22,-0.5340707511102649,-1.976709
75.24,-0.5340707511102649,-1.976709
75.26,-0.5340707511102649,-1.976709
75.28,-0.5340707511102649,-1.976709
75.3,-0.5340707511102649,-1.976709
75.32000000000001,-0.5340707511102649,-1.976709
75.34,-0.5340707511102649,-1.976709
75.36,-0.5325348613685099,-1.976709
75.38,-0.5340707511102649,-1.976709
75.4,-0.5325348613685099,-1.976709
75.42,-0.5340707511102649,-1.976709
75.44,-0.5340707511102649,-1.976709
75.46000000000001,-0.5340707511102649,-1.976709
75.48,-0.5325348613685099,-1.976709
75.5,-0.5340707511102649,-1.976709
75.52,-0.5340707511102649,-1.976709
75.54,-0.5340707511102649,-1.976709
75.56,-0.5340707511102649,-1.976709
75.58,-0.5340707511102649,-1.976709
75.60000000000001,-0.5340707511102649,-1.976709
75.62,-0.5340707511102649,-1.976709
75.64,-0.5340707511102649,-1.976709
75.66,-0.5340707511102649,-1.976709
75.68,-0.5340707511102649,-1.976709
75.7,-0.5340707511102649,-1.976709
75.72,-0.5340707511102649,-1.976709
75.74,-0.5340707511102649,-1.976709
75.76,-0.5340707511102649,-1.976709
75.78,-0.5340707511102649,-1.976709
75.8,-0.5340707511102649,-1.976709
75.82000000000001,-0.5340707511102649,-1.976709
75.84,-0.5340707511102649,-1.976709
75.86,-0.5340707511102649,-1.976709
75.88,-0.5340707511102649,-1.976709
75.9,-0.5340707511102649,-1.976709
75.92,-0.5340707511102649,-1.976709
75.94,-0.5340707511102649,-1.976709
75.96000000000001,-0.5340707511102649,-1.976709
75.98,-0.5340707511102649,-1.9933200000000002
76.0,-0.5340707511102649,-1.976709
76.02,-0.5340707511102649,-1.976709
76.04,-0.5340707511102649,-1.976709
76.06,-0.5340707511102649,-1.976709
76.08,-0.5340707511102649,-1.976709
76.10000000000001,-0.5340707511102649,-1.976709
76.12,-0.5340707511102649,-1.976709
76.14,-0.5340707511102649,-1.976709
76.16,-0.5340707511102649,-1.976709
76.18,-0.5340707511102649,-1.976709
76.2,-0.5340707511102649,-1.976709
76.22,-0.5340707511102649,-1.976709
76.24,-0.5340707511102649,-1.976709
76.26,-0.5340707511102649,-1.976709
76.28,-0.5340707511102649,-1.976709
76.3,-0.5340707511102649,-1.976709
76.32000000000001,-0.5340707511102649,-1.976709
76.34,-0.5340707511102649,-1.976709
76.36,-0.5340707511102649,-1.976709
76.38,-0.5340707511102649,-1.976709
76.4,-0.5340707511102649,-1.976709
76.42,-0.5340707511102649,-1.976709
76.44,-0.5340707511102649,-1.976709
76.46000000000001,-0.5340707511102649,-1.976709
76.48,-0.5340707511102649,-1.976709
76.5,-0.5340707511102649,-1.976709
76.52,-0.5340707511102649,-1.976709
76.54,-0.5325348613685099,-1.976709
76.56,-0.5340707511102649,-1.976709
76.58,-0.5340707511102649,-1.976709
76.60000000000001,-0.5340707511102649,-1.976709
76.62,-0.5340707511102649,-1.976709
76.64,-0.5340707511102649,-1.976709
76.66,-0.5340707511102649,-1.976709
76.68,-0.5340707511102649,-1.976709
76.7,-0.5340707511102649,-1.976709
76.72,-0.5340707511102649,-1.976709
76.74,-0.5340707511102649,-1.976709
76.76,-0.5340707511102649,-1.976709
76.78,-0.5340707511102649,-1.976709
76.8,-0.5340707511102649,-1.976709
76.82000000000001,-0.5340707511102649,-1.976709
76.84,-0.5340707511102649,-1.976709
76.86,-0.5340707511102649,-1.976709
76.88,-0.5340707511102649,-1.976709
76.9,-0.5340707511102649,-1.976709
76.92,-0.5340707511102649,-1.976709
76.94,-0.5340707511102649,-1.976709
76.96000000000001,-0.5340707511102649,-1.976709
76.98,-0.5340707511102649,-1.976709
77.0,-0.5340707511102649,-1.976709
77.02,-0.5340707511102649,-1.976709
77.04,-0.5340707511102649,-1.9632620000000003
77.06,-0.5340707511102649,-1.9632620000000003
77.08,-0.5340707511102649,-1.9632620000000003
77.10000000000001,-0.5340707511102649,-1.9632620000000003
77.12,-0.5340707511102649,-1.9632620000000003
77.14,-0.5340707511102649,-1.9632620000000003
77.16,-0.5340707511102649,-1.9632620000000003
77.18,-0.5340707511102649,-1.9632620000000003
